DATE,OPEN,HIGH,LOW,CLOSE,CHANGE
2009년 09월 24일,"1,192.00","1,199.20","1,191.70","1,191.70",-0.07%
2009년 09월 23일,"1,197.50","1,201.40","1,190.90","1,192.50",-0.42%
2009년 09월 22일,"1,208.50","1,209.40","1,197.50","1,197.50",-0.87%
2009년 09월 21일,"1,207.50","1,208.60","1,200.90","1,208.00",0.04%
2009년 09월 18일,"1,207.00","1,210.90","1,205.45","1,207.50",0.04%
2009년 09월 17일,"1,206.00","1,209.40","1,204.63","1,207.00",0.08%
2009년 09월 16일,"1,211.30","1,214.90","1,206.00","1,206.00",-1.02%
2009년 09월 15일,"1,225.00","1,225.00","1,216.95","1,218.40",-0.54%
2009년 09월 14일,"1,224.00","1,228.00","1,218.90","1,225.00",0.29%
2009년 09월 11일,"1,223.50","1,224.90","1,219.77","1,221.50",-0.29%
2009년 09월 10일,"1,224.00","1,229.60","1,221.80","1,225.00",0.08%
2009년 09월 09일,"1,225.00","1,230.80","1,222.00","1,224.00",0.00%
2009년 09월 08일,"1,232.80","1,235.50","1,224.00","1,224.00",-0.76%
2009년 09월 07일,"1,236.46","1,240.16","1,233.37","1,233.37",-0.29%
2009년 09월 04일,"1,246.00","1,249.10","1,237.00","1,237.00",-0.68%
2009년 09월 03일,"1,244.30","1,249.90","1,243.40","1,245.50",0.06%
2009년 09월 02일,"1,246.50","1,254.20","1,243.70","1,244.80",-0.22%
2009년 09월 01일,"1,250.00","1,251.70","1,239.37","1,247.50",-0.16%
2009년 08월 31일,"1,245.40","1,251.70","1,247.90","1,249.50",0.18%
2009년 08월 28일,"1,244.30","1,249.10","1,241.80","1,247.20",-0.05%
2009년 08월 27일,"1,247.50","1,250.60","1,244.20","1,247.80",0.55%
2009년 08월 26일,"1,248.50","1,252.70","1,241.00","1,241.00",-0.72%
2009년 08월 25일,"1,245.45","1,251.95","1,238.35","1,249.95",0.72%
2009년 08월 24일,"1,237.80","1,246.40","1,237.80","1,241.00",-0.38%
2009년 08월 21일,"1,242.00","1,257.20","1,237.80","1,245.70",0.02%
2009년 08월 20일,"1,250.00","1,253.40","1,241.80","1,245.50",-0.48%
2009년 08월 19일,"1,246.30","1,259.90","1,243.40","1,251.50",0.28%
2009년 08월 18일,"1,260.40","1,265.40","1,244.50","1,248.00",-0.87%
2009년 08월 17일,"1,240.70","1,259.00","1,239.40","1,259.00",1.53%
2009년 08월 14일,"1,236.50","1,240.00","1,230.40","1,240.00",0.38%
2009년 08월 13일,"1,237.05","1,240.65","1,230.75","1,235.25",-0.58%
2009년 08월 12일,"1,247.40","1,253.30","1,242.10","1,242.50",-0.06%
2009년 08월 11일,"1,231.40","1,243.80","1,230.30","1,243.20",1.13%
2009년 08월 10일,"1,224.00","1,230.60","1,219.80","1,229.25",0.39%
2009년 08월 07일,"1,225.50","1,229.00","1,222.00","1,224.50",-0.08%
2009년 08월 06일,"1,219.40","1,226.50","1,219.40","1,225.50",-0.04%
2009년 08월 05일,"1,217.50","1,226.50","1,214.40","1,226.00",0.54%
2009년 08월 04일,"1,217.90","1,223.10","1,215.80","1,219.45",0.41%
2009년 08월 03일,"1,227.50","1,227.50","1,213.50","1,214.50",-0.67%
2009년 07월 31일,"1,236.50","1,236.50","1,222.70","1,222.70",-0.80%
2009년 07월 30일,"1,246.90","1,246.90","1,231.60","1,232.50",-0.95%
2009년 07월 29일,"1,240.40","1,244.30","1,236.30","1,244.30",0.27%
2009년 07월 28일,"1,241.40","1,246.30","1,234.30","1,241.00",-0.15%
2009년 07월 27일,"1,245.40","1,250.40","1,240.40","1,242.90",-0.25%
2009년 07월 24일,"1,248.20","1,252.40","1,241.20","1,246.00",-0.14%
2009년 07월 23일,"1,252.70","1,256.40","1,246.60","1,247.70",-0.31%
2009년 07월 22일,"1,248.00","1,254.40","1,243.50","1,251.60",-0.06%
2009년 07월 21일,"1,247.20","1,258.90","1,244.70","1,252.40",0.63%
2009년 07월 20일,"1,254.50","1,259.40","1,244.50","1,244.50",-1.03%
2009년 07월 17일,"1,260.50","1,265.20","1,255.00","1,257.50",-0.71%
2009년 07월 16일,"1,265.40","1,270.50","1,261.00","1,266.50",-0.47%
2009년 07월 15일,"1,286.80","1,292.70","1,272.50","1,272.50",-1.79%
2009년 07월 14일,"1,303.50","1,306.30","1,289.70","1,295.70",-1.05%
2009년 07월 13일,"1,286.40","1,316.50","1,283.90","1,309.50",1.60%
2009년 07월 10일,"1,277.20","1,288.90","1,270.40","1,288.90",0.84%
2009년 07월 09일,"1,275.50","1,282.60","1,272.40","1,278.20",-0.17%
2009년 07월 08일,"1,278.55","1,285.25","1,275.35","1,280.35",0.53%
2009년 07월 07일,"1,271.95","1,278.15","1,269.75","1,273.65",0.15%
2009년 07월 06일,"1,277.75","1,277.75","1,267.65","1,271.75",0.46%
2009년 07월 03일,"1,273.10","1,278.40","1,265.00","1,265.90",-0.75%
2009년 07월 02일,"1,267.80","1,275.50","1,259.70","1,275.50",1.29%
2009년 07월 01일,"1,273.20","1,277.40","1,259.20","1,259.20",-1.22%
2009년 06월 30일,"1,280.30","1,285.20","1,268.80","1,274.80",-0.62%
2009년 06월 29일,"1,283.00","1,293.20","1,279.60","1,282.70",0.16%
2009년 06월 26일,"1,290.30","1,293.80","1,278.30","1,280.60",-0.41%
2009년 06월 25일,"1,279.15","1,293.45","1,276.65","1,285.85",0.65%
2009년 06월 24일,"1,278.40","1,286.70","1,274.50","1,277.50",-0.69%
2009년 06월 23일,"1,283.25","1,296.85","1,284.45","1,286.35",0.23%
2009년 06월 22일,"1,272.70","1,283.40","1,270.00","1,283.40",1.14%
2009년 06월 19일,"1,270.95","1,274.05","1,262.55","1,268.95",0.31%
2009년 06월 18일,"1,262.40","1,267.90","1,257.90","1,265.00",0.02%
2009년 06월 17일,"1,255.70","1,272.70","1,255.70","1,264.70",0.65%
2009년 06월 16일,"1,266.90","1,272.80","1,249.70","1,256.50",-0.12%
2009년 06월 15일,"1,250.90","1,264.40","1,250.80","1,258.00",0.44%
2009년 06월 12일,"1,251.20","1,257.20","1,248.50","1,252.50",0.08%
2009년 06월 11일,"1,256.35","1,260.25","1,250.05","1,251.55",-0.59%
2009년 06월 10일,"1,260.50","1,263.00","1,246.50","1,259.00",-0.34%
2009년 06월 09일,"1,262.75","1,270.65","1,254.65","1,263.25",1.19%
2009년 06월 08일,"1,252.12","1,257.03","1,243.12","1,248.38",-0.32%
2009년 06월 05일,"1,248.85","1,254.85","1,241.75","1,252.35",0.39%
2009년 06월 04일,"1,241.25","1,254.55","1,236.05","1,247.50",0.04%
2009년 06월 03일,"1,237.45","1,247.05","1,233.15","1,247.05",0.98%
2009년 06월 02일,"1,230.70","1,243.90","1,225.90","1,235.00",0.15%
2009년 06월 01일,"1,259.00","1,259.00","1,229.70","1,233.20",-1.99%
2009년 05월 29일,"1,264.25","1,264.35","1,250.25","1,258.25",-0.27%
2009년 05월 28일,"1,281.40","1,288.70","1,256.70","1,261.60",-0.30%
2009년 05월 27일,"1,259.70","1,270.30","1,250.90","1,265.40",-0.05%
2009년 05월 26일,"1,242.75","1,266.65","1,241.55","1,266.00",1.67%
2009년 05월 25일,"1,243.80","1,271.70","1,239.70","1,245.20",0.03%
2009년 05월 22일,"1,242.30","1,251.60","1,237.60","1,244.80",-0.08%
2009년 05월 21일,"1,239.20","1,254.40","1,239.20","1,245.80",-0.10%
2009년 05월 20일,"1,249.90","1,254.90","1,242.60","1,247.00",0.12%
2009년 05월 19일,"1,235.90","1,250.40","1,235.50","1,245.50",-1.25%
2009년 05월 18일,"1,260.90","1,275.40","1,255.40","1,261.25",0.66%
2009년 05월 15일,"1,258.90","1,267.90","1,253.00","1,253.00",-0.75%
2009년 05월 14일,"1,253.90","1,274.40","1,247.80","1,262.50",1.81%
2009년 05월 13일,"1,233.90","1,246.70","1,228.50","1,240.00",0.08%
2009년 05월 12일,"1,250.90","1,254.70","1,236.80","1,239.00",0.41%
2009년 05월 11일,"1,231.90","1,243.25","1,231.80","1,233.90",-0.74%
2009년 05월 08일,"1,255.78","1,265.28","1,242.88","1,243.12",-1.21%
2009년 05월 07일,"1,258.90","1,268.50","1,257.10","1,258.30",-1.15%
2009년 05월 06일,"1,260.90","1,292.90","1,257.90","1,273.00",0.35%
2009년 05월 05일,"1,268.50","1,268.50","1,268.50","1,268.50",0.00%
2009년 05월 04일,"1,282.00","1,286.90","1,265.90","1,268.50",-0.74%
2009년 05월 01일,"1,278.00","1,278.00","1,278.00","1,278.00",0.00%
2009년 04월 30일,"1,319.90","1,325.90","1,278.00","1,278.00",-4.39%
2009년 04월 29일,"1,351.40","1,358.40","1,336.70","1,336.70",-1.19%
2009년 04월 28일,"1,345.90","1,359.40","1,340.80","1,352.80",1.00%
2009년 04월 27일,"1,327.80","1,346.50","1,327.80","1,339.40",0.01%
2009년 04월 24일,"1,333.00","1,347.40","1,333.00","1,339.20",-0.36%
2009년 04월 23일,"1,342.90","1,354.90","1,340.90","1,344.00",-0.22%
2009년 04월 22일,"1,338.50","1,352.40","1,334.60","1,347.00",-0.28%
2009년 04월 21일,"1,359.30","1,366.40","1,346.00","1,350.75",1.48%
2009년 04월 20일,"1,331.80","1,348.40","1,327.90","1,331.00",0.23%
2009년 04월 17일,"1,326.00","1,334.10","1,321.80","1,328.00",-0.34%
2009년 04월 16일,"1,323.40","1,337.40","1,316.30","1,332.50",-0.11%
2009년 04월 15일,"1,320.90","1,349.70","1,320.90","1,334.00",0.98%
2009년 04월 14일,"1,323.50","1,331.40","1,313.30","1,321.00",-0.30%
2009년 04월 13일,"1,330.90","1,342.40","1,319.40","1,325.00",-0.30%
2009년 04월 10일,"1,329.00","1,334.90","1,296.90","1,329.00",0.53%
2009년 04월 09일,"1,350.00","1,356.30","1,322.00","1,322.00",-2.11%
2009년 04월 08일,"1,325.90","1,361.00","1,325.90","1,350.50",2.43%
2009년 04월 07일,"1,315.90","1,336.90","1,314.50","1,318.50",1.00%
2009년 04월 06일,"1,336.50","1,336.50","1,305.50","1,305.50",-2.36%
2009년 04월 03일,"1,323.50","1,353.40","1,310.30","1,337.00",0.49%
2009년 04월 02일,"1,365.00","1,368.00","1,330.50","1,330.50",-3.13%
2009년 04월 01일,"1,375.50","1,398.80","1,357.30","1,373.50",-0.04%
2009년 03월 31일,"1,429.75","1,429.75","1,374.05","1,374.05",-1.63%
2009년 03월 30일,"1,353.85","1,400.75","1,353.85","1,396.75",3.85%
2009년 03월 27일,"1,319.80","1,353.30","1,305.80","1,345.00",1.01%
2009년 03월 26일,"1,355.65","1,366.75","1,330.25","1,331.55",-1.91%
2009년 03월 25일,"1,381.83","1,391.23","1,357.42","1,357.42",-2.11%
2009년 03월 24일,"1,379.65","1,391.15","1,376.65","1,386.65",-0.04%
2009년 03월 23일,"1,412.25","1,412.25","1,386.15","1,387.15",-1.01%
2009년 03월 20일,"1,398.80","1,421.20","1,389.70","1,401.30",0.13%
2009년 03월 19일,"1,383.40","1,408.90","1,380.40","1,399.50",-1.17%
2009년 03월 18일,"1,406.90","1,433.40","1,398.90","1,416.00",-0.11%
2009년 03월 17일,"1,427.55","1,436.65","1,401.55","1,417.50",-1.29%
2009년 03월 16일,"1,483.75","1,489.40","1,433.90","1,436.00",-3.36%
2009년 03월 13일,"1,477.80","1,495.70","1,469.60","1,486.00",-0.71%
2009년 03월 12일,"1,484.60","1,504.60","1,479.60","1,496.70",2.02%
2009년 03월 11일,"1,477.90","1,496.90","1,462.90","1,467.00",-2.37%
2009년 03월 10일,"1,550.62","1,561.53","1,499.03","1,502.62",-2.87%
2009년 03월 09일,"1,554.00","1,564.90","1,540.80","1,547.00",0.06%
2009년 03월 06일,"1,596.90","1,598.90","1,546.00","1,546.00",-1.40%
2009년 03월 05일,"1,530.55","1,568.75","1,530.55","1,567.95",1.08%
2009년 03월 04일,"1,558.45","1,578.85","1,535.65","1,551.25",-0.04%
2009년 03월 03일,"1,580.50","1,594.60","1,545.20","1,551.90",-1.19%
2009년 03월 02일,"1,535.45","1,595.45","1,535.35","1,570.65",2.43%
2009년 02월 27일,"1,513.45","1,543.65","1,510.65","1,533.45",1.06%
2009년 02월 26일,"1,508.10","1,524.80","1,505.30","1,517.30",0.08%
2009년 02월 25일,"1,518.90","1,519.10","1,490.30","1,516.10",-0.03%
2009년 02월 24일,"1,493.10","1,518.10","1,493.10","1,516.60",1.08%
2009년 02월 23일,"1,517.85","1,517.85","1,478.75","1,500.35",-1.29%
2009년 02월 20일,"1,471.70","1,520.00","1,470.50","1,520.00",2.57%
2009년 02월 19일,"1,469.15","1,488.95","1,467.25","1,481.95",1.16%
2009년 02월 18일,"1,464.00","1,481.80","1,461.60","1,465.00",0.67%
2009년 02월 17일,"1,427.60","1,460.40","1,422.30","1,455.30",1.93%
2009년 02월 16일,"1,401.30","1,428.20","1,401.30","1,427.70",1.62%
2009년 02월 13일,"1,402.40","1,409.50","1,396.40","1,405.00",0.36%
2009년 02월 12일,"1,399.00","1,411.00","1,385.90","1,400.00",0.32%
2009년 02월 11일,"1,405.30","1,420.40","1,388.80","1,395.50",0.47%
2009년 02월 10일,"1,375.90","1,392.30","1,375.90","1,389.00",0.80%
2009년 02월 09일,"1,373.90","1,387.80","1,372.90","1,378.00",0.57%
2009년 02월 06일,"1,374.50","1,388.90","1,370.20","1,370.20",-0.35%
2009년 02월 05일,"1,387.00","1,389.90","1,373.90","1,375.00",-0.26%
2009년 02월 04일,"1,388.20","1,388.20","1,370.00","1,378.60",-1.25%
2009년 02월 03일,"1,398.40","1,401.50","1,380.50","1,396.00",0.25%
2009년 02월 02일,"1,387.40","1,397.90","1,387.00","1,392.50",0.80%
2009년 01월 30일,"1,376.50","1,388.40","1,371.40","1,381.50",0.51%
2009년 01월 29일,"1,372.50","1,383.90","1,360.40","1,374.50",0.11%
2009년 01월 28일,"1,402.00","1,402.00","1,373.00","1,373.00",-1.29%
2009년 01월 27일,"1,391.00","1,391.00","1,391.00","1,391.00",0.01%
2009년 01월 26일,"1,390.90","1,390.90","1,390.90","1,390.90",0.00%
2009년 01월 23일,"1,375.00","1,398.50","1,375.00","1,390.90",1.21%
2009년 01월 22일,"1,368.30","1,379.20","1,360.10","1,374.30",0.31%
2009년 01월 21일,"1,371.90","1,385.40","1,363.40","1,370.00",0.00%
2009년 01월 20일,"1,370.80","1,387.10","1,357.50","1,370.00",0.70%
2009년 01월 19일,"1,353.40","1,374.40","1,340.30","1,360.50",0.55%
2009년 01월 16일,"1,374.40","1,383.90","1,353.00","1,353.00",-2.87%
2009년 01월 15일,"1,351.40","1,394.30","1,351.40","1,393.00",2.88%
2009년 01월 14일,"1,342.90","1,355.70","1,337.80","1,354.00",0.00%
2009년 01월 13일,"1,371.90","1,383.90","1,345.80","1,354.00",-0.04%
2009년 01월 12일,"1,352.95","1,371.45","1,345.45","1,354.55",0.45%
2009년 01월 09일,"1,325.00","1,350.50","1,317.90","1,348.50",1.39%
2009년 01월 08일,"1,306.65","1,337.75","1,306.55","1,330.00",2.89%
2009년 01월 07일,"1,290.30","1,298.30","1,282.30","1,292.70",-1.47%
2009년 01월 06일,"1,319.80","1,330.90","1,299.90","1,312.00",-0.23%
2009년 01월 05일,"1,329.00","1,329.00","1,300.80","1,315.00",-0.45%
2009년 01월 02일,"1,325.50","1,335.40","1,299.80","1,321.00",4.59%
2009년 01월 01일,"1,263.00","1,263.00","1,263.00","1,263.00",0.00%
2008년 12월 31일,"1,257.40","1,263.00","1,255.40","1,263.00",0.27%
2008년 12월 30일,"1,248.05","1,264.15","1,247.15","1,259.55",-0.27%
2008년 12월 29일,"1,271.90","1,290.50","1,260.90","1,263.00",-2.81%
2008년 12월 26일,"1,280.55","1,299.55","1,275.45","1,299.55",-0.55%
2008년 12월 25일,"1,306.80","1,306.80","1,306.80","1,306.80",0.00%
2008년 12월 24일,"1,327.50","1,343.40","1,304.30","1,306.80",-2.26%
2008년 12월 23일,"1,305.90","1,354.90","1,305.90","1,337.00",2.14%
2008년 12월 22일,"1,291.90","1,311.90","1,282.80","1,309.00",1.71%
2008년 12월 19일,"1,304.95","1,316.95","1,275.95","1,287.05",0.12%
2008년 12월 18일,"1,308.30","1,310.30","1,280.50","1,285.50",-2.98%
2008년 12월 17일,"1,305.90","1,335.90","1,305.90","1,325.00",-1.82%
2008년 12월 16일,"1,373.05","1,373.15","1,347.05","1,349.55",-1.02%
2008년 12월 15일,"1,352.50","1,371.60","1,327.40","1,363.50",-0.57%
2008년 12월 12일,"1,342.25","1,379.25","1,337.15","1,371.35",1.09%
2008년 12월 11일,"1,375.90","1,376.00","1,331.60","1,356.50",-2.69%
2008년 12월 10일,"1,431.00","1,445.80","1,385.90","1,394.00",-2.76%
2008년 12월 09일,"1,446.55","1,455.55","1,430.55","1,433.55",-1.10%
2008년 12월 08일,"1,452.40","1,478.50","1,441.50","1,449.50",-1.80%
2008년 12월 05일,"1,482.50","1,493.80","1,466.40","1,476.00",-0.58%
2008년 12월 04일,"1,458.45","1,488.55","1,458.35","1,484.55",1.02%
2008년 12월 03일,"1,445.60","1,472.60","1,443.60","1,469.50",0.34%
2008년 12월 02일,"1,440.90","1,484.40","1,440.90","1,464.50",1.67%
2008년 12월 01일,"1,468.60","1,478.00","1,434.00","1,440.50",-1.94%
2008년 11월 28일,"1,470.80","1,481.90","1,450.90","1,469.00",-0.50%
2008년 11월 27일,"1,471.95","1,494.15","1,460.95","1,476.45",-0.12%
2008년 11월 26일,"1,503.85","1,512.35","1,460.75","1,478.25",-1.60%
2008년 11월 25일,"1,471.80","1,503.00","1,470.70","1,502.30",-0.61%
2008년 11월 24일,"1,473.50","1,519.00","1,473.50","1,511.50",1.12%
2008년 11월 21일,"1,491.30","1,526.30","1,489.40","1,494.70",-0.21%
2008년 11월 20일,"1,451.75","1,517.65","1,451.75","1,497.85",3.52%
2008년 11월 19일,"1,442.85","1,454.85","1,432.85","1,446.85",-0.11%
2008년 11월 18일,"1,401.00","1,449.00","1,401.00","1,448.50",2.84%
2008년 11월 17일,"1,401.50","1,430.50","1,396.40","1,408.50",0.61%
2008년 11월 14일,"1,388.65","1,400.45","1,372.45","1,399.95",0.62%
2008년 11월 13일,"1,381.20","1,401.20","1,381.20","1,391.30",2.49%
2008년 11월 12일,"1,348.95","1,363.05","1,337.95","1,357.55",2.07%
2008년 11월 11일,"1,326.50","1,362.90","1,318.40","1,330.00",0.00%
2008년 11월 10일,"1,325.50","1,337.40","1,307.30","1,330.00",0.30%
2008년 11월 07일,"1,366.35","1,371.45","1,298.35","1,326.05",-0.43%
2008년 11월 06일,"1,282.90","1,331.90","1,282.90","1,331.80",5.03%
2008년 11월 05일,"1,246.65","1,276.65","1,246.65","1,268.05",-0.11%
2008년 11월 04일,"1,251.90","1,301.90","1,251.90","1,269.50",0.51%
2008년 11월 03일,"1,313.90","1,313.90","1,254.90","1,263.00",-1.52%
2008년 10월 31일,"1,252.90","1,307.00","1,237.80","1,282.50",3.05%
2008년 10월 30일,"1,365.55","1,372.45","1,244.55","1,244.55",-10.37%
2008년 10월 29일,"1,443.00","1,443.00","1,388.50","1,388.50",-5.05%
2008년 10월 28일,"1,464.95","1,501.10","1,444.20","1,462.30",0.16%
2008년 10월 27일,"1,402.15","1,470.25","1,382.15","1,460.00",2.10%
2008년 10월 24일,"1,385.40","1,470.40","1,385.40","1,430.00",1.49%
2008년 10월 23일,"1,357.45","1,443.45","1,357.45","1,409.05",3.41%
2008년 10월 22일,"1,320.95","1,400.95","1,320.95","1,362.55",3.21%
2008년 10월 21일,"1,318.70","1,336.60","1,290.50","1,320.20",0.74%
2008년 10월 20일,"1,267.30","1,321.40","1,267.30","1,310.50",-1.80%
2008년 10월 17일,"1,307.10","1,371.10","1,307.10","1,334.50",-2.74%
2008년 10월 16일,"1,283.45","1,375.55","1,283.45","1,372.05",10.76%
2008년 10월 15일,"1,203.20","1,257.80","1,203.10","1,238.80",2.66%
2008년 10월 14일,"1,180.85","1,215.45","1,180.85","1,206.65",-2.72%
2008년 10월 13일,"1,251.95","1,277.95","1,226.85","1,240.45",-5.14%
2008년 10월 10일,"1,398.10","1,455.10","1,226.10","1,307.60",-5.42%
2008년 10월 09일,"1,391.10","1,486.00","1,372.90","1,382.50",-0.90%
2008년 10월 08일,"1,338.40","1,398.80","1,330.90","1,395.00",4.90%
2008년 10월 07일,"1,262.20","1,347.30","1,262.20","1,329.90",4.80%
2008년 10월 06일,"1,226.50","1,288.50","1,226.50","1,269.00",3.70%
2008년 10월 03일,"1,226.25","1,228.35","1,223.75","1,223.75",0.00%
2008년 10월 02일,"1,186.75","1,226.35","1,186.75","1,223.75",3.06%
2008년 10월 01일,"1,185.10","1,195.90","1,185.10","1,187.40",-1.62%
2008년 09월 30일,"1,201.45","1,227.55","1,201.45","1,206.95",1.81%
2008년 09월 29일,"1,165.90","1,200.30","1,165.90","1,185.50",2.10%
2008년 09월 26일,"1,154.00","1,165.90","1,149.80","1,161.10",0.24%
2008년 09월 25일,"1,151.80","1,167.80","1,151.80","1,158.30",0.35%
2008년 09월 24일,"1,150.60","1,158.70","1,150.60","1,154.30",0.50%
2008년 09월 23일,"1,132.00","1,159.00","1,132.00","1,148.60",1.22%
2008년 09월 22일,"1,112.25","1,145.65","1,112.25","1,134.75",-0.43%
2008년 09월 19일,"1,120.20","1,146.20","1,119.20","1,139.70",-1.24%
2008년 09월 18일,"1,147.50","1,158.50","1,134.40","1,154.00",3.38%
2008년 09월 17일,"1,153.85","1,153.85","1,111.75","1,116.25",-3.73%
2008년 09월 16일,"1,123.10","1,167.00","1,123.10","1,159.50",4.32%
2008년 09월 15일,"1,106.50","1,111.50","1,105.50","1,111.50",0.43%
2008년 09월 12일,"1,109.25","1,115.85","1,095.15","1,106.75",0.05%
2008년 09월 11일,"1,095.75","1,113.75","1,088.05","1,106.25",1.35%
2008년 09월 10일,"1,090.25","1,098.00","1,082.15","1,091.50",-0.32%
2008년 09월 09일,"1,081.00","1,110.25","1,081.00","1,095.00",1.29%
2008년 09월 08일,"1,120.70","1,120.80","1,076.70","1,081.10",-3.30%
2008년 09월 05일,"1,129.15","1,143.35","1,110.45","1,117.95",-1.13%
2008년 09월 04일,"1,136.05","1,148.15","1,124.25","1,130.75",-1.55%
2008년 09월 03일,"1,132.45","1,159.35","1,130.55","1,148.55",1.51%
2008년 09월 02일,"1,116.15","1,134.15","1,108.55","1,131.50",1.39%
2008년 09월 01일,"1,085.15","1,123.85","1,085.15","1,116.00",2.46%
2008년 08월 29일,"1,081.95","1,089.65","1,080.05","1,089.25",0.39%
2008년 08월 28일,"1,080.65","1,085.00","1,077.05","1,085.00",0.05%
2008년 08월 27일,"1,089.50","1,092.60","1,079.40","1,084.50",-0.18%
2008년 08월 26일,"1,078.75","1,091.05","1,078.75","1,086.50",1.00%
2008년 08월 25일,"1,062.05","1,078.95","1,062.05","1,075.75",1.15%
2008년 08월 22일,"1,053.15","1,065.75","1,048.05","1,063.50",1.31%
2008년 08월 21일,"1,048.25","1,055.15","1,046.65","1,049.75",0.57%
2008년 08월 20일,"1,049.25","1,053.50","1,043.15","1,043.75",-0.90%
2008년 08월 19일,"1,043.15","1,053.25","1,043.15","1,053.25",1.42%
2008년 08월 18일,"1,040.65","1,047.15","1,038.50","1,038.50",-0.10%
2008년 08월 15일,"1,039.25","1,039.50","1,038.25","1,039.50",-0.05%
2008년 08월 14일,"1,038.50","1,040.30","1,036.80","1,040.00",0.02%
2008년 08월 13일,"1,034.65","1,040.00","1,034.15","1,039.75",0.58%
2008년 08월 12일,"1,031.45","1,035.05","1,028.15","1,033.75",0.44%
2008년 08월 11일,"1,030.50","1,037.65","1,026.15","1,029.25",0.00%
2008년 08월 08일,"1,017.15","1,030.00","1,017.05","1,029.25",1.25%
2008년 08월 07일,"1,018.30","1,018.30","1,012.90","1,016.50",0.07%
2008년 08월 06일,"1,015.20","1,017.60","1,013.10","1,015.80",0.18%
2008년 08월 05일,"1,016.75","1,019.15","1,014.00","1,014.00",-0.34%
2008년 08월 04일,"1,012.15","1,018.65","1,012.15","1,017.50",0.15%
2008년 08월 01일,"1,012.25","1,016.50","1,009.25","1,016.00",0.37%
2008년 07월 31일,"1,009.25","1,017.15","1,007.15","1,012.25",-0.22%
2008년 07월 30일,"1,006.15","1,015.25","1,005.05","1,014.50",1.02%
2008년 07월 29일,"1,007.75","1,011.55","1,004.25","1,004.25",-0.20%
2008년 07월 28일,"1,005.40","1,007.75","1,005.40","1,006.25",-0.12%
2008년 07월 25일,"1,007.00","1,010.50","1,006.15","1,007.50",-0.25%
2008년 07월 24일,"1,011.75","1,011.75","1,005.75","1,010.00",0.07%
2008년 07월 23일,"1,017.50","1,017.50","1,009.25","1,009.25",-0.83%
2008년 07월 22일,"1,018.40","1,020.05","1,011.65","1,017.65",-0.13%
2008년 07월 21일,"1,014.15","1,019.00","1,013.25","1,019.00",0.57%
2008년 07월 18일,"1,012.75","1,016.25","1,008.45","1,013.25",0.47%
2008년 07월 17일,"1,006.15","1,013.15","1,006.15","1,008.50",0.17%
2008년 07월 16일,"1,008.25","1,009.75","1,005.05","1,006.75",-0.13%
2008년 07월 15일,"1,005.67","1,008.47","1,005.28","1,008.08",0.35%
2008년 07월 14일,"1,002.83","1,006.33","1,001.28","1,004.53",0.21%
2008년 07월 11일,999.65,"1,004.45",999.6,"1,002.40",-0.05%
2008년 07월 10일,998.33,"1,003.08",995.38,"1,002.88",-0.19%
2008년 07월 09일,"1,025.70","1,029.45",995.35,"1,004.80",-2.09%
2008년 07월 08일,"1,042.75","1,042.75","1,023.75","1,026.25",-1.27%
2008년 07월 07일,"1,040.15","1,044.75","1,036.45","1,039.50",-0.89%
2008년 07월 04일,"1,047.25","1,050.65","1,040.45","1,048.85",0.37%
2008년 07월 03일,"1,038.20","1,047.75","1,030.30","1,045.00",0.77%
2008년 07월 02일,"1,052.95","1,057.15","1,035.50","1,037.00",-1.14%
2008년 07월 01일,"1,046.00","1,053.00","1,044.05","1,049.00",-0.19%
2008년 06월 30일,"1,043.75","1,051.00","1,040.45","1,051.00",0.74%
2008년 06월 27일,"1,043.65","1,048.25","1,036.15","1,043.25",0.05%
2008년 06월 26일,"1,038.00","1,042.75","1,033.55","1,042.75",0.77%
2008년 06월 25일,"1,033.50","1,038.35","1,031.50","1,034.75",0.56%
2008년 06월 24일,"1,039.25","1,039.25","1,026.15","1,029.00",0.49%
2008년 06월 23일,"1,028.00","1,040.75","1,024.00","1,024.00",-0.65%
2008년 06월 20일,"1,026.00","1,032.75","1,022.05","1,030.75",-0.17%
2008년 06월 19일,"1,029.00","1,034.00","1,023.05","1,032.50",0.76%
2008년 06월 18일,"1,023.00","1,030.75","1,018.45","1,024.75",0.59%
2008년 06월 17일,"1,039.25","1,039.25","1,018.75","1,018.75",-2.37%
2008년 06월 16일,"1,047.00","1,047.00","1,035.15","1,043.50",-0.07%
2008년 06월 13일,"1,028.85","1,048.00","1,028.85","1,044.25",1.02%
2008년 06월 12일,"1,030.65","1,038.75","1,027.45","1,033.75",0.32%
2008년 06월 11일,"1,025.25","1,031.25","1,023.30","1,030.50",0.34%
2008년 06월 10일,"1,032.25","1,033.00","1,021.15","1,027.00",-0.63%
2008년 06월 09일,"1,030.15","1,033.75","1,026.15","1,033.50",0.22%
2008년 06월 06일,"1,023.50","1,031.25","1,023.25","1,031.25",0.73%
2008년 06월 05일,"1,017.00","1,026.50","1,017.00","1,023.75",0.05%
2008년 06월 04일,"1,016.75","1,023.25","1,010.25","1,023.25",1.11%
2008년 06월 03일,"1,025.00","1,025.00","1,012.00","1,012.00",-2.10%
2008년 06월 02일,"1,025.75","1,033.75","1,021.45","1,033.75",0.53%
2008년 05월 30일,"1,030.50","1,033.75","1,024.05","1,028.25",-0.70%
